"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0031261","CC","GO:0031261","DNA replication preinitiation complex","7/1815","12/21842",1.47331248036691e-05,0.000368328120091728,0.000345960015632716,"MCM3/MCM4/MCM5/GINS2/MCM7/MCM2/CDC45",7
"GO:0002177","CC","GO:0002177","manchette","8/1815","19/21842",7.34145167552423e-05,0.00176738651447806,0.00166005534963121,"SPAG17/MEIG1/C9orf24/SPEF2/PPP1R42/CFAP221/PACRG/LZTFL1",8
"GO:0072562","CC","GO:0072562","blood microparticle","30/1815","178/21842",0.000152336669325753,0.00353638696649069,0.00332162662439612,"IGLV1-47/IGHG3/IGHA1/IGHA2/IGKC/JCHAIN/IGHG4/IGLV3-21/IGKV1-17/IGKV1-5/IGHG1/IGKV3-20/IGKV3-15/IGLV3-25/IGHV3-23/IGLC2/IGLC3/F13A1/IGKV4-1/IGHV3-7/IGHM/C4BPA/STOM/HSPA2/GSN/IGKV2-30/ZBTB38/ITIH1/HBA1/AHSG",30
"GO:0000922","CC","GO:0000922","spindle pole","30/1815","179/21842",0.000168724055241168,0.00378174606575032,0.00355208537349827,"DNAAF1/FAM110C/SPATA17/NEK7/TBCCD1/CEP85/NUBP2/TUBG1/TNKS/GPSM2/KNTC1/TMEM201/PRC1/HAUS8/CKAP2/CKAP2L/DLGAP5/CENPF/KIF11/SPAG5/CCNB1/TACC3/SGO1/POC1A/AUNIP/NEK2/WDR62/CDC20/PLK1/AURKB",30
"GO:0001527","CC","GO:0001527","microfibril","6/1815","13/21842",0.000335671561966716,0.00727288384261217,0.00683121073476123,"MFAP5/ADAMTSL5/MFAP2/FBN1/LTBP1/FBN3",6
"GO:0000228","CC","GO:0000228","nuclear chromosome","36/1815","239/21842",0.000359253787861017,0.00753274071321487,0.00707528682374838,"RSPH1/HSPA2/SYCP2/ADD3/UBE2I/EXOSC9/MACROH2A1/RBBP4/MCM3/TUBG1/MCM4/SUV39H1/SMARCB1/POLA2/PSMC3IP/NCAPH2/TIMELESS/ING1/E2F1/H2AX/MCM5/GINS2/TONSL/ORC6/POLD1/RAD51/EME1/NCAPG/NCAPH/ORC1/MCM7/MCM2/NEK2/CDC45/PLK1/BIRC5",36
"GO:0072686","CC","GO:0072686","mitotic spindle","32/1815","205/21842",0.000393926580828835,0.00800163367308571,0.0075157045026554,"MAK/DCDC2/GEM/DYNLT3/CLTC/AGBL5/SGF29/TUBG1/TNKS/RACGAP1/GPSM2/ECT2/CDC7/ATAT1/CCSAP/TUBB/PRC1/HAUS8/CKAP2/CKAP2L/KIF11/KIF22/SKA3/SPAG5/ESPL1/TACC3/SKA1/WDR62/PLK1/KIFC1/AURKB/KIF18B",32
"GO:0005581","CC","GO:0005581","collagen trimer","18/1815","91/21842",0.000438388096860835,0.00863491705938007,0.00811052938370922,"LUM/COL6A3/CCBE1/COL1A2/COL1A1/COL6A2/CTHRC1/COL5A1/MARCO/COL22A1/C1QL3/COL21A1/COL6A1/COLEC12/COL14A1/LOX/COL9A1/COL9A3",18
"GO:0051233","CC","GO:0051233","spindle midzone","10/1815","39/21842",0.00103596087824743,0.0196051627170187,0.018414565790884,"CCDC69/GEM/ARL8B/RACGAP1/PRC1/CDCA8/CENPV/PLK1/AURKB/KIF18B",10
"GO:0042383","CC","GO:0042383","sarcolemma","24/1815","147/21842",0.00105566260783947,0.0196051627170187,0.018414565790884,"COL6A3/COL6A2/SLC27A6/GHRHR/CAV2/COL6A1/AHNAK2/SSPN/KCNB1/AQP4/CAV1/SNTA1/ANXA1/LAMA2/AHNAK/CACNA1C/SLC2A4/SLC30A1/PPP3CA/SLMAP/DES/CACNG4/CCDC78/SCN5A",24
"GO:0002178","CC","GO:0002178","palmitoyltransferase complex","5/1815","11/21842",0.00118819763406185,0.0208737422200055,0.0196061060527987,"SPTLC3/GOLGA7B/SPTSSB/SPTSSA/SPTLC2",5
"GO:0005614","CC","GO:0005614","interstitial matrix","5/1815","11/21842",0.00118819763406185,0.0208737422200055,0.0196061060527987,"VIT/KAZALD1/COL14A1/EGFLAM/ECM2",5
"GO:0097729","CC","GO:0097729","9+2 motile cilium","27/1815","178/21842",0.00165982353060273,0.0283917182866256,0.0266675248684095,"CFAP52/TTC29/TEKT4/SPEF1/RSPH1/DNAI1/CFAP47/CFAP65/DNAH3/CFAP43/SPAG6/DNAH5/CABCOCO1/SAXO1/SPEF2/NME5/CFAP221/PACRG/CFAP58/CETN2/CFAP69/CFAP251/SPA17/ENKUR/RPGR/SPAG16/PRKAR1A",27
"GO:0030496","CC","GO:0030496","midbody","30/1815","209/21842",0.00228796012869676,0.0381326688116126,0.0358169196934985,"MAK/CCDC69/CHMP4C/TTC23L/GEM/TACC1/ANXA11/CPEB3/RALB/CYLD/ARL8B/AGBL5/USP3/ENTR1/RACGAP1/CHAMP1/VPS37B/ECT2/KIF4A/PRC1/KIF20A/CENPF/SPAG5/CDCA8/NEK2/CENPV/PDXP/PLK1/BIRC5/AURKB",30
"GO:0000794","CC","GO:0000794","condensed nuclear chromosome","15/1815","81/21842",0.0025308357227877,0.0411260804953001,0.0386285452425491,"RSPH1/HSPA2/SYCP2/ADD3/UBE2I/TUBG1/SUV39H1/PSMC3IP/NCAPH2/H2AX/RAD51/NCAPG/NCAPH/NEK2/PLK1",15
"GO:0043240","CC","GO:0043240","Fanconi anaemia nuclear complex","5/1815","13/21842",0.00287452008805734,0.0455716599326163,0.0428041502201092,"FAAP100/FANCC/FANCE/FANCG/FANCA",5
"GO:0017116","MF","GO:0017116","single-stranded DNA helicase activity","12/1722","23/20696",6.01382064832968e-08,6.71142384353592e-05,6.45061393752415e-05,"MCM3/MCM4/RFC4/RFC3/DNA2/MCM5/CHTF18/RAD51/POLQ/MCM7/MCM2/PIF1",12
"GO:0003777","MF","GO:0003777","microtubule motor activity","20/1722","78/20696",4.0728122705453e-06,0.00227262924696428,0.00218431352825561,"DNAI3/DYNLRB2/DNAI1/DNAH6/DNAH3/DNAH12/DNAH5/DNAH7/DNAI4/KIF16B/KIF13B/DYNC2H1/KIF4A/KIF20A/KIF11/KIF22/KIF15/KIF2C/KIFC1/KIF18B",20
"GO:0015631","MF","GO:0015631","tubulin binding","58/1722","390/20696",1.05968579949125e-05,0.00394203117410743,0.00378884150765466,"SPEF1/GAS2L2/CCDC170/PIFO/DNAI7/SPAG6/GJB6/SPATA4/PRNP/DLEC1/FAM110C/SAXO1/C9orf24/AGBL1/PPP1R42/TPPP3/PACRG/GJA1/CCDC69/SPAG8/AGBL4/C10orf90/MTUS1/KIF16B/CETN2/KIF13B/DIXDC1/CLIP4/DNAL1/ARL8B/AGBL5/CCT5/RACGAP1/CCSAP/KIF4A/FSD1/PRC1/HAUS8/MAP2/KIF20A/STMN1/DLGAP5/CENPF/KIF11/KIF22/KIF15/FHDC1/SPAG5/CENPJ/SKA1/GTSE1/KIF2C/SPC24/PLK1/BIRC5/KIFC1/DCX/KIF18B",58
"GO:0019838","MF","GO:0019838","growth factor binding","28/1722","143/20696",1.63915868672998e-05,0.00457325273597665,0.00439553342573119,"COL1A2/WFIKKN2/IL2RA/THBS1/FLT3/IGFBP6/COL1A1/CXCL13/KAZALD1/COL5A1/IL1R1/NTRK1/GHRHR/LTBP1/COL6A1/SRPX2/LTBP2/CD109/TWSG1/ITGA6/TGFBR2/TGFBR1/ACVR1/CD36/PDGFRA/SCN5A/IGFBP2/ERBB3",28
"GO:0005201","MF","GO:0005201","extracellular matrix structural constituent","34/1722","193/20696",2.30600275481669e-05,0.00514699814875086,0.00494698275191202,"PRG4/CILP/LUM/COL6A3/COL1A2/MFAP5/TFPI2/THBS1/MFAP2/COL1A1/PCOLCE/COL6A2/CTHRC1/COL5A1/SPON1/COL22A1/FBN1/SBSPON/LTBP1/COL21A1/COL6A1/SRPX2/COL14A1/LTBP2/FBLN5/LAMA2/MATN2/SPARC/MATN1/COL9A1/COL9A3/FBN3/ACAN/OPTC",34
"GO:0003678","MF","GO:0003678","DNA helicase activity","15/1722","58/20696",5.72990598414349e-05,0.0106576251305069,0.0102434635049864,"ERCC3/MCM3/MCM4/RFC4/RFC3/DNA2/BRIP1/MCM5/CHTF18/RAD51/RECQL4/POLQ/MCM7/MCM2/PIF1",15
"GO:0050431","MF","GO:0050431","transforming growth factor beta binding","9/1722","24/20696",7.72472868182405e-05,0.0123154245841652,0.0118368398898928,"WFIKKN2/THBS1/LTBP1/CD109/TWSG1/TGFBR2/TGFBR1/ACVR1/CD36",9
"GO:0003823","MF","GO:0003823","antigen binding","41/1722","266/20696",8.93061221176553e-05,0.0124582040354129,0.0119740708470909,"IGLV1-47/IGHA1/IGLV1-40/IGHV2-5/IGHA2/IGHV3-11/IGKC/JCHAIN/IGLV2-23/IGLV1-44/IGLV3-21/IGKV1-17/IGKV1-5/IGHG1/IGKV3-20/IGLV6-57/IGKV3-15/IGLV3-25/IGLV3-19/IGHV3-33/IGHV3-23/IGHV4-34/IGHV3-30/IGKV1-16/IGLV2-14/IGLV2-11/IGKV4-1/IGHV3-7/IGLV3-27/IGHV3-48/IGHM/IGHV3-53/IGKV1D-39/TRAV12-2/IGHV4-59/CD209/IGHV2-70/IGHV4-39/IGKV2-30/SIRPA/PPP2R1A",41
"GO:0050660","MF","GO:0050660","flavin adenine dinucleotide binding","18/1722","88/20696",0.000288969987384509,0.0331770974656507,0.0318878158059782,"FMO1/AIFM3/DAO/AOX1/FMO2/DPYD/MICAL2/LDHD/ERO1B/FMO5/ACADSB/ACOX1/PCYOX1/MTRR/AGPS/KDM1A/DUS3L/NOS2",18
"GO:0008017","MF","GO:0008017","microtubule binding","41/1722","281/20696",0.000297285819584684,0.0331770974656507,0.0318878158059782,"SPEF1/GAS2L2/CCDC170/DNAI7/SPAG6/GJB6/SPATA4/PRNP/SAXO1/CCDC69/SPAG8/C10orf90/MTUS1/KIF16B/CETN2/KIF13B/CLIP4/RACGAP1/CCSAP/KIF4A/FSD1/PRC1/HAUS8/MAP2/KIF20A/DLGAP5/CENPF/KIF11/KIF22/KIF15/FHDC1/SPAG5/SKA1/GTSE1/KIF2C/SPC24/PLK1/BIRC5/KIFC1/DCX/KIF18B",41
