"","ONTOLOGY","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"GO:0043005","CC","GO:0043005","neuron projection",415,0.449591460640495,1.22469744039131,0.0003999600039996,0.0167939113454352,0.0146710308564479,1320,"tags=34%, list=25%, signal=28%","PRNP/MBP/BAALC/GLUL/NDRG2/CLU/TUBB3/CNR1/ACTN1/GNAI2/PAM/AVIL/NRSN2/GDI1/GAP43/TNFRSF21/PTPRF/CDK16/CAPN2/SPOCK1/SPTBN1/ABHD12/KCNN4/TRIM9/APBA2/PINK1/HRH1/AQP1/MAP1B/ADCYAP1R1/SLC1A3/SEMA6A/PSPH/MAP1A/AP3D1/GRIA2/GRIA1/ATP1A1/FYN/ENO2/DAG1/GNB1/BASP1/YKT6/ACTB/CRMP1/COMT/PDE4B/FOS/ADORA1/FAM107A/COPA/CSNK1E/MARK3/ELOVL5/LZTS1/NRCAM/BSG/PSD2/ATP6AP2/FUBP3/DST/MAP4/CANX/ATCAY/LPAR1/GNG3/NRP1/TSC22D4/AHCYL2/VIM/P2RY1/CX3CL1/APOD/SLC1A2/PCSK1/GABRB1/TMEM185A/LRP4/CAMK2B/DCTN1/FLNA/ACTN4/SIGMAR1/KIF5C/CTNND2/SLC6A1/THY1/HNRNPAB/SIRT2/CTNNA2/OLFM1/FAM168B/SEMA3A/RAB8A/ABL1/RNF40/CYFIP1/HEPACAM/STAT1/NFASC/HDAC6/SV2A/HOMER3/ACAD9/PSEN1/STAU1/APBB1/ITGB1/MUL1/KLC1/PTGS2/GNA12/LYPD6/DPYSL5/SNAP25/STMN2/SIPA1L1/SPG7/RAB21/RTN1/STRN4/GLRB/NUMA1/ARL8B/STMN4/SGCE/ROM1/ADCY2/ATXN10/SRD5A1/RGS6/CLSTN1/ITGA3/IL6ST/MPP2/CAPRIN1/CDH13/BIN1/GIPC1/PI4K2A/PPP2R1A/MYO1C"
"GO:0045595","BP","GO:0045595","regulation of cell differentiation",459,0.442968751092826,1.20929124839211,0.0003999600039996,0.0167939113454352,0.0146710308564479,1692,"tags=41%, list=32%, signal=31%","MBP/SPP1/LPL/SERPINE2/TNFRSF1A/GFAP/GPRC5B/METRN/SORT1/BCL6/CSF1/GDI1/TNFRSF21/HOPX/CAV1/PDPN/CALR/NFKBIZ/MDM2/LTBP3/EFNA1/OLFM2/NR2E1/P4HTM/NOTCH2/SOD2/CDKN2B/HLA-B/MAP1B/POR/NEDD9/KEAP1/FGFR1/FTO/SEMA6A/NPNT/PLXNA4/ID3/AP3D1/GPR37L1/LRRC8A/LAMB2/FADS1/SOCS3/PRMT5/CLIC1/ATP11A/HEY1/DAG1/LAMC1/ISG15/EFEMP2/ACTB/RND2/ZBTB16/FOS/SEMA4B/CUX1/SFRP4/CSNK1E/NBR1/ID4/EIF4G1/NRCAM/ITPKB/GJA1/TSKU/PLXNB2/ITGAV/NRP1/CAMK1/GLIPR2/CX3CL1/TFE3/GPC1/FERMT2/YWHAH/LRP4/CAMK2B/LOX/MBOAT2/STAT3/TCTA/CLPTM1/LBH/THY1/SEMA5A/PTPRZ1/SIRT2/DPF2/PTBP1/OLFM1/CLCF1/SEMA5B/BMP7/FOXO3/JAG1/PIM1/SEMA3A/ABL1/AKIRIN2/CYFIP1/CTNNB1/PRMT6/BHLHE40/STAT1/RC3H1/B2M/HDAC6/CTNNA1/FOXO1/ADIPOR1/MAP2K2/PSEN1/SOS1/FAM20C/ITGB1/GORASP1/PTGS2/DPYSL5/ADD1/KDM4C/MAFF/SMYD5/SORL1/EGFR/RAB21/LAMB1/PLCB1/FN1/PRKCA/NUMA1/EFEMP1/HGF/HLA-DRA/ABCA1/MAP3K5/BCL7B/ZFP36/CERS2/HSF1/IL6ST/GDPD2/CAPRIN1/ANXA2/BIN1/SPOCK2/PPP2R1A/ETV4/CRB2/CCDC85B/TGFB1I1/NUMB/GLG1/PRKD1/SART1/TWF2/IKBKB/PURB/MAP6/MEIS1/LRP5/RBM38/EFNB2/DBN1/PAFAH1B1/NR1H2/FEZ1/PROX1/SETD3/SLC4A2/PLEKHB1/MAP2K1/APP/CDH4/LYN/HMG20B/EGR2/TLR4/HSP90AB1/SAV1/STK11/MAPK14/LMO3/TCIRG1/CD83/ADAMTS9/EDNRB/GRN/PLXNB1"
"GO:1901565","BP","GO:1901565","organonitrogen compound catabolic process",491,0.438821837365297,1.1994942159379,0.0003999600039996,0.0167939113454352,0.0146710308564479,1467,"tags=34%, list=28%, signal=27%","OS9/GNS/GLUL/LRP1/TPP1/SMOX/CTSB/CD44/CLU/SERPINE2/TIMP3/CTSD/CHI3L1/GFAP/LAMP2/TMEM132A/DPYD/CAV1/ALDH6A1/HGS/ADAM9/SNX3/SQSTM1/CALR/CAPN2/MDM2/CTSA/EFNA1/UBE2H/ABHD12/TRIM9/MAOB/PINK1/TIPARP/CST3/CD81/KEAP1/MSN/CDO1/MAP1A/ACHE/FYN/ISG15/EZR/SLC44A1/GM2A/ASCC2/COMT/PDE4B/KCTD5/ALDH4A1/ASRGL1/CSNK1E/CHMP1A/PSMC3/MAEA/USP5/LPCAT1/RSPRY1/UPP1/CYLD/CANX/FOXRED2/RNF185/DDAH2/PPP2CB/MMP2/GALC/CYP51A1/RGMA/MCCC1/USP11/GUSB/ACER3/GPC1/RNF26/PCNP/FLNA/PLA2G15/IVD/HYAL2/GNPDA1/GPT2/TMEM129/NEU1/PSMF1/DDRGK1/SIRT2/STUB1/NSFL1C/KLHDC3/AKIRIN2/RNF40/SGSM3/FBXW5/CTNNB1/ECE1/UBAP1/CPQ/GLUD1/CDC34/RHBDD1/CCDC22/RC3H1/FAH/SAT1/HDAC6/FOXO1/RNF19A/VPS4A/HMOX2/NEIL2/PSEN1/NUPR1/AGAP2/UBXN7/HSPBP1/UBL4A/RNF187/SGTA/HSPA5/GNA12/CHDH/FEM1A/DPP7/HM13/SORL1/SNRNP70/EGFR/PDE8B/RLIM/PJA2/RNF146/USP4/CUL1/HNMT/RDX/TAF1/SGSH/RHBDD3/IDS/JKAMP/BCKDK/COLQ/NUB1/PSMC5/GCAT/PML/UBA7/PKD1/ANXA2/GIPC1/DCAF11/HIPK2/MAN1B1/TGFB1I1/NAGK/OGG1/RNF4/CTSF/RBCK1/OAZ2/DNAJB9/EXT1/KCTD13/ERLIN2/SPHK1/FBXO17"
"GO:0002437","BP","GO:0002437","inflammatory response to antigenic stimulus",17,0.766641222284361,1.74565606075046,0.000404776361060514,0.0168674570457717,0.0147352798105363,317,"tags=47%, list=6%, signal=44%","HLA-E/CNR1/C3/PNMA1/A2M/NOTCH2/CD81/FYN"
"GO:0061135","MF","GO:0061135","endopeptidase regulator activity",39,0.638848124362944,1.57055914651241,5e-04,0.0200443037974684,0.0175105485232068,429,"tags=36%, list=8%, signal=33%","PRNP/SERPINA3/SERPINE2/TIMP3/C3/SERPING1/APLP2/BST2/SPOCK1/A2M/CST3/PROS1/SERPINB6/SERPINH1"
"GO:0042445","BP","GO:0042445","hormone metabolic process",55,0.587328719879911,1.47856714285736,0.0004999500049995,0.0200443037974684,0.0175105485232068,872,"tags=35%, list=17%, signal=29%","DKK3/SPP1/CTSB/CPE/TIPARP/POR/ATP1A1/ATP6AP2/RDH10/PCSK1N/PCSK1/PCSK5/CHST10/STUB1/DGAT1/ECE1/CPQ/SLCO1C1/P4HB"
"GO:0016485","BP","GO:0016485","protein processing",75,0.563461667485416,1.44590997320229,0.0004999500049995,0.0200443037974684,0.0175105485232068,1099,"tags=37%, list=21%, signal=30%","PRNP/THBS1/SERPINE2/F3/CPE/IFI16/CAPN2/PLAU/ASRGL1/ASPH/ATP6AP2/PRKACB/PLAUR/PCSK1N/PCSK1/PCSK5/NCSTN/GSN/F12/CPXM1/ECE1/RHBDD1/P4HB/C1R/PSEN1/HM13/SPG7/CARD8"
"GO:1903037","BP","GO:1903037","regulation of leukocyte cell-cell adhesion",104,0.533634502899186,1.39145328581863,0.0004999500049995,0.0200443037974684,0.0175105485232068,859,"tags=28%, list=16%, signal=24%","PRNP/HLA-E/CD44/HLA-A/IGFBP2/BCL6/LGALS3/TNFRSF21/CAV1/NFKBIZ/CHST2/CD81/AP3D1/FYN/ACTB/PAG1/ZBTB16/ITPKB/IRAK1/THY1/SIRPA/FOXO3/ABL1/CD47/VCAM1/DNAJA3/RC3H1/CD276/B2M"
"GO:0051336","BP","GO:0051336","regulation of hydrolase activity",301,0.459000106743112,1.2408003819576,0.0004999500049995,0.0200443037974684,0.0175105485232068,1396,"tags=36%, list=26%, signal=28%","MBP/PSAP/THBS1/SERPINA3/LRP1/CTSB/CD44/SERPINE2/TIMP3/RAPGEF4/CTSD/F3/SORT1/BCL6/GNAI2/LGALS3/SERPING1/CAV1/APLP2/IFI16/SPOCK1/A2M/EFNA1/PINK1/AQP1/ADCYAP1R1/POR/NEDD9/CST3/FGFR1/NPNT/PLXNA4/FYN/SCARB2/PPP1R15A/GAPVD1/SERPINB6/ANGPTL4/SERPINH1/RASA3/ASPH/PLXNB2/LPAR1/SPHK2/TBC1D9B/TMED10/PLAUR/ARHGEF10/RGMA/CX3CL1/ARL6IP1/PCSK1N/FERMT2/PCSK5/NCSTN/GSN/STAT3/C6orf89/THY1/DDRGK1/DLC1/PSMB9/ABL1/AKIRIN2/SGSM3/PREX1/PRMT6/RGS16/RCAN1/OAS1/MTCH1/AGAP2/CRKL/SOS1/POLDIP2/ITGB1/MUL1/DFFA/BICD1/PTGS2/GNA12/COL28A1/TBC1D20/GARNL3/EGLN3/SIPA1L1/PRKD2/SORL1/EGFR/CARD8/ASAP3/RDX/HGF/MAP3K5/RGS6/HSF1/PML/BIN1/SPOCK2/PKP4/CRB2/NOL3/FNTA/PRKD1/RGL1/PAK2/IKBKB/AIP"
"GO:0043207","BP","GO:0043207","response to external biotic stimulus",372,0.450794919505875,1.22518430044891,0.0004999500049995,0.0200443037974684,0.0175105485232068,1746,"tags=42%, list=33%, signal=31%","LPL/HLA-E/ARID5A/CLU/TNFRSF1A/HLA-A/CXCL14/CNR1/ZYX/C3/FKBP5/C1S/CSF1/LGALS3/HLA-C/SERPING1/IRF9/CAV1/CHID1/ADAM9/SNX3/BST2/IFI16/CALR/NFKBIZ/CAPN2/AKAP12/A2M/MAOB/NOTCH2/SOD2/IFITM3/AQP1/HLA-B/TBK1/HTRA1/MX1/CDK4/FYN/TUBB/TMEM43/IVNS1ABP/ISG15/ENDOD1/HK1/IL1RAP/TRIL/PDE4B/FOS/LSM14A/SFPQ/CYLD/RNF185/IFI35/AKAP1/WIPI2/VIM/XPR1/IRAK1/CNP/FUCA2/CX3CL1/MIAT/PCSK1/RNF26/TRIM14/GBP1/GSN/TRIM22/ZC3HAV1/HYAL2/DDIT4/SIRPA/SIRT2/GPR108/IFNAR1/F12/PVR/ABL1/AKIRIN2/CD47/GBP3/STAT1/VCAM1/NLRC5/B2M/OAS1/C1R/DDX60/IFNGR1/SP100/MUL1/DHX15/GBP2/G3BP1/FAM3A/PTGS2/RNASE4/CD274/CARD8/PJA2/EMILIN1/PRKCA/ARL8B/FLOT1/ABCA1/MAP3K5/ADAM15/ZFP36/OCIAD2/NUB1/CFI/COLEC12/HSF1/MOV10/PML/ADH5/MYO1C/PPM1B/PRKD1/PLSCR1/PAK2/IKBKB/PDCD1LG2/IL17RC/RBCK1/PUM1/UNC93B1/PLSCR4/EFNB2/EXT1/OPTN/TRIM27/ABCF3/NR1H2/MR1/TOLLIP/ATAD3A/APOBEC3C/CLPB/LYN/TLR4/NQO1/MAPK14/DAPK3/WASL/SYNCRIP/ADAMTS9/ALAD/EDNRB/HNRNPA0/GRN/VAMP3/CXCL16/DDX56/HIF1A/CASP3/TRIM25"
"GO:0051707","BP","GO:0051707","response to other organism",372,0.450794919505875,1.22518430044891,0.0004999500049995,0.0200443037974684,0.0175105485232068,1746,"tags=42%, list=33%, signal=31%","LPL/HLA-E/ARID5A/CLU/TNFRSF1A/HLA-A/CXCL14/CNR1/ZYX/C3/FKBP5/C1S/CSF1/LGALS3/HLA-C/SERPING1/IRF9/CAV1/CHID1/ADAM9/SNX3/BST2/IFI16/CALR/NFKBIZ/CAPN2/AKAP12/A2M/MAOB/NOTCH2/SOD2/IFITM3/AQP1/HLA-B/TBK1/HTRA1/MX1/CDK4/FYN/TUBB/TMEM43/IVNS1ABP/ISG15/ENDOD1/HK1/IL1RAP/TRIL/PDE4B/FOS/LSM14A/SFPQ/CYLD/RNF185/IFI35/AKAP1/WIPI2/VIM/XPR1/IRAK1/CNP/FUCA2/CX3CL1/MIAT/PCSK1/RNF26/TRIM14/GBP1/GSN/TRIM22/ZC3HAV1/HYAL2/DDIT4/SIRPA/SIRT2/GPR108/IFNAR1/F12/PVR/ABL1/AKIRIN2/CD47/GBP3/STAT1/VCAM1/NLRC5/B2M/OAS1/C1R/DDX60/IFNGR1/SP100/MUL1/DHX15/GBP2/G3BP1/FAM3A/PTGS2/RNASE4/CD274/CARD8/PJA2/EMILIN1/PRKCA/ARL8B/FLOT1/ABCA1/MAP3K5/ADAM15/ZFP36/OCIAD2/NUB1/CFI/COLEC12/HSF1/MOV10/PML/ADH5/MYO1C/PPM1B/PRKD1/PLSCR1/PAK2/IKBKB/PDCD1LG2/IL17RC/RBCK1/PUM1/UNC93B1/PLSCR4/EFNB2/EXT1/OPTN/TRIM27/ABCF3/NR1H2/MR1/TOLLIP/ATAD3A/APOBEC3C/CLPB/LYN/TLR4/NQO1/MAPK14/DAPK3/WASL/SYNCRIP/ADAMTS9/ALAD/EDNRB/HNRNPA0/GRN/VAMP3/CXCL16/DDX56/HIF1A/CASP3/TRIM25"
"GO:1901700","BP","GO:1901700","response to oxygen-containing compound",535,0.436233929392659,1.19412563969241,0.0004999500049995,0.0200443037974684,0.0175105485232068,1943,"tags=46%, list=37%, signal=32%","PRNP/MBP/IGFBP7/SPP1/LPL/THBS1/GLUL/MLC1/LRP1/COL1A2/ARID5A/CTSD/IGFBP2/CNR1/SORT1/LANCL2/GNAI2/PAM/FIBIN/CSF1/RAB10/GDI1/ICAM1/CAV1/CLIC4/APLP1/ADAM9/CDK16/CALR/NFKBIZ/CAPN2/MDM2/AKAP12/RUVBL2/A2M/MAOB/PINK1/SOD2/HRH1/AQP1/MAP1B/ADCYAP1R1/POR/SLC1A3/ABHD2/GPR37/SGK1/MSN/ID3/CDO1/PSPH/SDF4/GPR37L1/ACHE/SOCS3/CDK4/ATP1A1/PRMT5/FYN/ENO2/DAG1/EZR/GNB1/ACTB/PDE4B/FOS/PTPRA/POSTN/EIF4G1/ITPKB/GJA1/BSG/PFKL/GRB10/LPAR1/SPHK2/PPP2CB/MMP2/VIM/SLC25A23/IRAK1/P2RY1/CNP/CX3CL1/NCL/CA9/APOD/SLC1A2/PCSK1/GABRB1/GCLM/NCSTN/FLNA/SIGMAR1/STAT3/HYAL2/DDIT4/SLC6A1/SIRPA/HNRNPAB/GRAMD1A/SIRT2/IFNAR1/NUCKS1/BMP7/FOXO3/JAG1/PIM1/ARPC1B/RAB8A/COL16A1/SLC2A1/ABL1/AKIRIN2/RNF40/CYFIP1/CTNNB1/STAT1/GNAO1/VCAM1/RAMP3/HDAC6/CTNNA1/FOXO1/ADIPOR1/RRAGD/SLC2A8/PSEN1/CRKL/EFTUD2/SOS1/TMEM161A/CCND3/SLC29A1/PTGS2/HSPA5/KCNJ10/ADD1/CD274/IRS2/SORL1/PYCR1/EGFR/NR2F2/PLCB1/CARD8/EIF2B5/PRKCA/TAF1/HGF/SP1/ZDHHC7/ABCA1/GNG2/PPP5C/MAP3K5/SESN2/ADCY2/ADAM15/CFLAR/ZFP36/SRD5A1/COLEC12/HSF1/CPNE2/ZBTB20/ADH5/OXTR/MYO1C/PIK3C2A/SLC27A1/MAN1B1/EIF2B4/PRKD1/TWF2/OGG1/PDCD1LG2/SREBF1/LRP5/PLSCR4/EFNB2/EXT1/APEX1/SPHK1/TXNIP/RDH11/PRDX5/CALCRL/FBLN5/GNAQ/APP/LYN/SLC39A9/TXNRD2/CALM3/EGR2/CPNE4/AHCYL1/TLR4/OXR1/RAB13/NQO1/STK11/KANK1/MAPK14/PDK3/ENTPD6/KCNMA1/ALAD/EDNRB/HNRNPA0/CAMK2D/OGT/SDC1/HIF1A/NT5E/CASP3/NLGN1/TRIM25/TRERF1/CARD16/APC/HNRNPD/RANGAP1/ABCA2/CERS1/COL4A1/LOXL1/PDE8A/LRP6/IGF2R/USP46/PIK3R2/CAMKK2/JAGN1/ZBED6/PTPN1/PIK3R1/PTPRN2/PEF1/EHMT2/COL5A2/ATP2B4/BAIAP2/RXRB"
"GO:0120025","CC","GO:0120025","plasma membrane bounded cell projection",631,0.434223610020915,1.19182654010484,0.0004999500049995,0.0200443037974684,0.0175105485232068,1298,"tags=32%, list=25%, signal=28%","PRNP/MBP/BAALC/GLUL/SLC7A8/NDRG2/CD44/CLU/TUBB3/GFAP/CNR1/RNH1/ACTN1/GNAI2/PAM/AVIL/NRSN2/NDRG4/RAB10/GDI1/GAP43/TNFRSF21/CAV1/CLIC4/PDPN/PTPRF/CDK16/SQSTM1/CAPN2/TTYH1/SPOCK1/SPTBN1/ABHD12/KCNN4/TRIM9/APBA2/PINK1/NOTCH2/HRH1/AQP1/MAP1B/ADCYAP1R1/NEDD9/SLC1A3/JAM3/ABHD2/MSN/SEMA6A/PSPH/MAP1A/SDF4/AP3D1/GRIA2/GPR37L1/SPRY4/GRIA1/ATP1A1/DBNL/FYN/ENO2/DAG1/EZR/GNB1/BASP1/YKT6/ACTB/CRMP1/SDC3/COMT/PDE4B/FOS/FAT1/ADORA1/FAM107A/COPA/CSNK1E/MARK3/ELOVL5/LZTS1/NRCAM/BSG/PSD2/ATP6AP2/FUBP3/DST/CYLD/RAB34/MAP4/CANX/PRKACB/ATCAY/LPAR1/ITGAV/GNG3/NRP1/TSC22D4/AHCYL2/VIM/P2RY1/CNP/CX3CL1/CA9/APOD/SLC1A2/PCSK1/GABRB1/FERMT2/TMEM185A/LRP4/CAMK2B/DCTN1/FLNA/ACTN4/GSN/SIGMAR1/HYAL2/MCC/KIF5C/CTNND2/SLC6A1/THY1/HNRNPAB/SIRT2/CTNNA2/NUBP2/OLFM1/FAM168B/DLC1/SEMA3A/RAB8A/ABL1/RNF40/TXNDC15/CYFIP1/HEPACAM/CTNNB1/TMEM80/ATP6V1B2/STAT1/NFASC/VCAM1/HDAC6/CTNNA1/P4HB/AIF1L/SV2A/HOMER3/ARF6/ACAD9/PSEN1/STAU1/APBB1/ITGB1/MUL1/KLC1/PTGS2/ARHGAP31/GNA12/KCNJ10/LYPD6/DPYSL5/SNAP25/STMN2/SIPA1L1/SPG7/EGFR/RAB21/RTN1/STRN4/GLRB/ASAP3/NUMA1/RDX/ARL8B/FLOT1/STMN4/SGCE/ROM1/TLN1/ADCY2/SCYL3/ADAM15/ATXN10/TNPO1/SWAP70/SRD5A1/RGS6/ITGA5/CLSTN1/ITGA3/IL6ST/GDPD2/WWOX/MPP2/CDK10/CAPRIN1/CDH13/KIF3C/PKD1/BIN1/OXTR/GIPC1/PI4K2A"
"GO:0031093","CC","GO:0031093","platelet alpha granule lumen",19,0.736997795097792,1.69890656981449,0.000604168764474877,0.0228693523158399,0.019978489024468,770,"tags=63%, list=15%, signal=54%","THBS1/SERPINA3/CLU/SPARC/ACTN1/SERPING1/A2M/PROS1/MAGED2/ACTN4/ALDOA/VTI1B"
"GO:0002720","BP","GO:0002720","positive regulation of cytokine production involved in immune response",21,0.710965285053951,1.65863858007109,0.000602591141910214,0.0228693523158399,0.019978489024468,532,"tags=33%, list=10%, signal=30%","HLA-E/ARID5A/HLA-A/GPRC5B/CD81/HK1/SPHK2"
"GO:0002698","BP","GO:0002698","negative regulation of immune effector process",27,0.690099814622414,1.64652031408979,0.00060102173695282,0.0228693523158399,0.019978489024468,320,"tags=33%, list=6%, signal=31%","HLA-E/HLA-A/BCL6/LGALS3/SERPING1/BST2/A2M/HLA-B/CD59"
"GO:0050729","BP","GO:0050729","positive regulation of inflammatory response",32,0.651284759560845,1.57658840491254,0.000600360216129678,0.0228693523158399,0.019978489024468,1028,"tags=50%, list=20%, signal=40%","LPL/HLA-E/TNFRSF1A/GPRC5B/CNR1/C3/NFKBIZ/CD81/OSMR/IFI35/CX3CL1/HYAL2/CD47/NUPR1/PTGS2/FEM1A"
"GO:0031960","BP","GO:0031960","response to corticosteroid",38,0.624457319287012,1.53282118146344,0.0005999400059994,0.0228693523158399,0.019978489024468,1219,"tags=55%, list=23%, signal=43%","IGFBP7/IGFBP2/PAM/FIBIN/ADAM9/A2M/MAOB/AQP1/POR/SGK1/CDO1/FOS/FAM107A/ABCA3/PCSK1/DDIT4/HDAC6/PTGS2/CFLAR/ZFP36/SRD5A1"
"GO:0019838","MF","GO:0019838","growth factor binding",54,0.587951123933457,1.47854307168812,0.0005999400059994,0.0228693523158399,0.019978489024468,682,"tags=31%, list=13%, signal=28%","IGFBP7/THBS1/COL1A2/IGFBP2/SORT1/LTBP1/A2M/LTBP3/FGFR1/OSMR/HTRA1/LIFR/TSKU/ITGAV/NRP1/GPC1/HYAL2"
"GO:0051604","BP","GO:0051604","protein maturation",107,0.532497400724738,1.39018782143499,0.0005999400059994,0.0228693523158399,0.019978489024468,1470,"tags=44%, list=28%, signal=32%","PRNP/THBS1/SERPINE2/F3/CPE/IFI16/CALR/CAPN2/FBLN1/PLAU/ASRGL1/SERPINH1/ASPH/ATP6AP2/PRKACB/PLAUR/PCSK1N/TSPAN33/GALNT2/PCSK1/PCSK5/NCSTN/FLNA/GSN/STUB1/F12/CPXM1/ECE1/RHBDD1/P4HB/C1R/PSEN1/NAA60/NAA50/HM13/SORL1/SPG7/CARD8/ANXA2/NOL3/SPCS2/NAA10/GLG1/ISCA2/AIP/DOHH/LDLRAD3"
"GO:0009410","BP","GO:0009410","response to xenobiotic stimulus",115,0.525899954552875,1.37773502493024,0.0005999400059994,0.0228693523158399,0.019978489024468,1462,"tags=45%, list=28%, signal=33%","PRNP/LPL/THBS1/SMOX/IGFBP2/PAM/CALR/NFKBIZ/MAOB/SOD2/MAP1B/ADCYAP1R1/POR/SLC1A3/CDK4/ATP1A1/ENO2/SLC6A11/PDE4B/FOS/CBR1/ACAA1/MMP2/CA9/ABCA3/SLC1A2/PCSK1/GCLM/LOX/ABL1/CTNNB1/STAT1/CRKL/EFTUD2/SLC29A1/PTGS2/HSPA5/GNA12/PLIN2/RHBDD3/SRD5A1/HSF1/ITGA3/XPC/OXTR/ABCC3/OGG1/AIP/TOP1/SREBF1/APEX1/TXNIP"
"GO:0007159","BP","GO:0007159","leukocyte cell-cell adhesion",116,0.525399980910616,1.37702796014474,0.0005999400059994,0.0228693523158399,0.019978489024468,859,"tags=28%, list=16%, signal=24%","PRNP/HLA-E/CD44/HLA-A/IGFBP2/BCL6/LGALS3/ICAM1/TNFRSF21/CAV1/NFKBIZ/CHST2/CD81/MSN/AP3D1/FYN/EZR/ACTB/PAG1/ZBTB16/ITPKB/IRAK1/THY1/SIRPA/BMP7/FOXO3/ABL1/CD47/VCAM1/DNAJA3/RC3H1/CD276/B2M"
"GO:0030133","CC","GO:0030133","transport vesicle",154,0.49881108623972,1.32169724207337,0.0005999400059994,0.0228693523158399,0.019978489024468,1295,"tags=39%, list=25%, signal=30%","HLA-E/HLA-A/SORT1/SURF4/CPE/PAM/NRSN2/RAB10/HLA-C/CDK16/TRIM9/GOLIM4/HLA-B/BGN/YIPF3/ATP6V0E2/MCFD2/AP1S2/GRIA1/CD59/SEC23B/ERP29/YKT6/TGOLN2/SLC6A9/TMED9/PDE4B/COPA/ATP6AP1/ATP6AP2/COPG1/PLIN3/TMED10/STX12/PCSK1/NCSTN/RAB1B/SYPL1/RAB8A/VTI1B/AP1M1/ATP6V1B2/TMEM30A/B2M/SV2A/SLC2A8/FGFRL1/PSEN1/SNAP25/ATP6V0A1/SYTL4/SORL1/VMA21/HLA-DRA/STX6/LMAN1/SNTB2/STX7/BIN1/GIPC1"
"GO:0040008","BP","GO:0040008","regulation of growth",200,0.486157646436423,1.30007274267645,0.0005999400059994,0.0228693523158399,0.019978489024468,1637,"tags=42%, list=31%, signal=30%","IGFBP7/SPP1/MEG3/CDKN2A/SERPINE2/BCL6/PSRC1/CSF1/GDI1/GAP43/HOPX/DDR1/BST2/SPOCK1/TKT/MAP1B/FTO/SGK1/SEMA6A/PLXNA4/CDKN1A/CDK4/CDKN2C/MAPKAP1/CHPT1/EZR/EXTL3/BASP1/RND2/SEMA4B/FAM107A/EIF4G1/MT2A/DCBLD2/NRCAM/GJA1/SPHK2/BRAT1/NRP1/MT1X/HBEGF/MT1E/STAT3/ATRN/HYAL2/SEMA5A/OLFM1/SEMA5B/IL17RB/PIM1/SEMA3A/ABL1/CYFIP1/TNC/HDAC6/ADIPOR1/CRKL/MUL1/EGFR/RAB21/PLCB1/FN1/JARID2/SESN2/COLQ/ADAM15/FHL1/CLSTN1/PML/PPP2R1A/CCDC85B/TWF2/PAFAH1B1/SPHK1/PROX1/LTBP4/TFCP2L1/FBLN5/ATAD3A/APP/CDH4/WWC1/SAV1/STK11/MAPK14"
"GO:0097190","BP","GO:0097190","apoptotic signaling pathway",197,0.485443052039685,1.29761838936632,0.0005999400059994,0.0228693523158399,0.019978489024468,1428,"tags=39%, list=27%, signal=29%","THBS1/CD44/CLU/TIMP3/TNFRSF1A/SRPX/DYRK2/SORT1/TMBIM1/GNAI2/ITM2C/LGALS3/ICAM1/CAV1/TNFRSF12A/IFI16/NFKBIZ/MDM2/SCG2/PINK1/SOD2/HNRNPK/LMNA/FGFR1/CDKN1A/ATF3/TPD52L1/ERP29/IVNS1ABP/PTTG1IP/PPP1R15A/ADORA1/TRAF7/SFPQ/CYLD/ITGAV/NOC2L/NRP1/PLAUR/SHISA5/CX3CL1/GCLM/HYAL2/DDIT4/DPF2/AATF/ABL1/CTNNB1/RHOT2/PEA15/CTNNA1/P4HB/PSEN1/NUPR1/SP100/ARMC10/TMEM161A/MUL1/ZDHHC3/PTGS2/PRKCA/CUL1/HGF/MAP3K5/CFLAR/PML/WWOX/BCLAF1/HIPK1/PPP2R1A/HIPK2/NOL3/QRICH1/PAK2/RBCK1/MAPK8IP1"
