"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0010494","CC","GO:0010494","cytoplasmic stress granule","23/2390","89/19886",0.0002615412249765,0.00167627410787529,0.00110121131523394,"HNRNPK/CAPRIN1/YTHDF1/STAU1/G3BP1/LSM14A/DDX1/G3BP2/ZFP36/CIRBP/PUM1/TARDBP/STAU2/EIF4E/LARP4/UBAP2L/ZNFX1/CSDE1/VCP/OGFOD1/ATXN2L/EIF2S1/NXF1",23
"GO:0005637","CC","GO:0005637","nuclear inner membrane","17/2390","57/19886",0.000262754141727912,0.00167627410787529,0.00110121131523394,"DPY19L1/TM7SF2/TMEM43/SIGMAR1/SUN1/NUTF2/TMEM120A/IFFO1/DPY19L4/UNC50/RNF13/TOR1AIP1/TMX4/DPY19L3/MFSD10/ARL6IP6/PSEN2",17
"GO:0098576","CC","GO:0098576","lumenal side of membrane","13/2390","38/19886",0.000310346190585307,0.00196172959003006,0.00128873840610026,"HLA-A/HLA-C/HLA-E/TAPBP/CTSA/HLA-B/CANX/CALR/HSPA8/HM13/BCAP31/SPPL2A/SPPL2B",13
"GO:1904115","CC","GO:1904115","axon cytoplasm","18/2390","63/19886",0.000316798308480823,0.00197554099047375,0.00129781166588299,"DYNC1H1/DST/ARL8B/AP3D1/RAB21/SYBU/HDAC6/SPG7/HIF1A/ARMCX3/ZC3H14/FBXW11/NDEL1/ACTR10/PAFAH1B1/KIF1B/KIF3A/KIF5B",18
"GO:0032009","CC","GO:0032009","early phagosome","7/2390","13/19886",0.000318265674807818,0.00197554099047375,0.00129781166588299,"SYT11/SNX3/RAB31/RAB5A/UNC93B1/APPL1/PLA2G5",7
"GO:0098553","CC","GO:0098553","lumenal side of endoplasmic reticulum membrane","11/2390","29/19886",0.000321638391779838,0.00197865046371704,0.00129985440286965,"HLA-A/HLA-C/HLA-E/TAPBP/HLA-B/CANX/CALR/HM13/BCAP31/SPPL2A/SPPL2B",11
"GO:0035579","CC","GO:0035579","specific granule membrane","23/2390","91/19886",0.000370634494684498,0.00225988643219132,0.00148460952691508,"SLC44A2/TMBIM1/TMEM30A/CD59/MLEC/DEGS1/TOM1/CD47/LAMTOR1/AP1M1/PGRMC1/HMOX2/ITGAV/MOSPD2/CKAP4/ANO6/ADAM10/SCAMP1/HGSNAT/AGPAT2/SLC15A4/DNAJC5/ATP6V1D",23
"GO:0030132","CC","GO:0030132","clathrin coat of coated pit","8/2390","17/19886",0.000382564927451178,0.00230176869231392,0.00151212365395308,"AP2M1/CLTB/AP2B1/STON2/CLTC/AP2A1/CLTA/EPS15L1",8
"GO:1905368","CC","GO:1905368","peptidase complex","28/2390","120/19886",0.000384184905103195,0.00230176869231392,0.00151212365395308,"PIGT/F3/CAPN2/PSMF1/GPAA1/SPCS2/PSMD13/PSMD3/PSMC4/PSMB9/PSME3/SPG7/PSMD2/ADRM1/PSMB8/CAPN1/PAAF1/PSMD1/PSMB5/PSMD4/PSMC6/PSME1/PSMD8/VCP/RAD23A/PIGK/AFG3L2/PSMC2",28
"GO:0030018","CC","GO:0030018","Z disc","30/2390","132/19886",0.000392578264951125,0.00233177952199418,0.00153183896487281,"PDLIM5/ACTN1/CSRP1/DST/CTNNB1/FKBP1A/PRKD1/PSEN1/FBXO32/CSRP2/FHL3/ANK2/ACTN4/DNAJB6/PLEC/CAB39/RYR3/PPP2R5A/PARVB/PALLD/MYL12A/CRYAB/DMD/PDLIM2/PDLIM7/ATP2B4/CASQ1/STK11/PSEN2/FLNA",30
"GO:0001725","CC","GO:0001725","stress fiber","19/2390","70/19886",0.000448165808044441,0.00261683255714084,0.00171910167224897,"ZYX/PDLIM5/ACTN1/FERMT2/SORBS1/FAM107A/ILK/FHL3/PXN/TPM3/TPM4/TRIP6/LIMCH1/PALLD/MYL12A/CORO1B/PDLIM2/PDLIM7/ABLIM1",19
"GO:0097517","CC","GO:0097517","contractile actin filament bundle","19/2390","70/19886",0.000448165808044441,0.00261683255714084,0.00171910167224897,"ZYX/PDLIM5/ACTN1/FERMT2/SORBS1/FAM107A/ILK/FHL3/PXN/TPM3/TPM4/TRIP6/LIMCH1/PALLD/MYL12A/CORO1B/PDLIM2/PDLIM7/ABLIM1",19
"GO:0016528","CC","GO:0016528","sarcoplasm","23/2390","93/19886",0.000517686959993116,0.00299736399525426,0.00196908795043821,"BAALC/CALR/ASPH/CAMK2B/GSN/CAMK2D/ATP2A2/FKBP1A/RASD1/SLC30A7/IFRD1/REEP5/PLEC/SERTAD1/RYR3/CALU/TMEM109/CAMK2G/POMT1/THBS4/BAG5/CASQ1/TMEM38B",23
"GO:0044753","CC","GO:0044753","amphisome","7/2390","14/19886",0.000570530634058983,0.00327579672388866,0.00215200151443301,"SQSTM1/CHMP1A/CHMP7/CHMP5/CHMP2A/CHMP4A/CHMP6",7
"GO:0005767","CC","GO:0005767","secondary lysosome","8/2390","18/19886",0.000616300001767649,0.00350934463816455,0.00230542845376328,"LAMP2/SQSTM1/MAP1LC3A/FTL/NCOA4/GAA/PLA2G5/CLN3",8
"GO:0043198","CC","GO:0043198","dendritic shaft","13/2390","41/19886",0.000714417973636664,0.00403470478553821,0.00265055848717658,"GRIA1/GIPC1/PREX1/SYNDIG1/PSEN1/LPAR1/APP/STAU2/NSF/BAIAP2/CNIH3/PSEN2/FLNA",13
"GO:0099023","CC","GO:0099023","vesicle tethering complex","16/2390","57/19886",0.000829009920127939,0.00464380353632642,0.00305069974886619,"VPS39/EXOC7/TRAPPC11/VPS52/VPS53/EXOC4/TRAPPC3/EXOC3/COG1/EXOC1/TRAPPC5/COG6/TRAPPC6B/VPS11/EXOC5/COG8",16
"GO:0019898","CC","GO:0019898","extrinsic component of membrane","41/2390","207/19886",0.000838185020467374,0.00465733450888727,0.00305958878438855,"GNAI2/CRKL/GNB1/AP2M1/GNA12/GNG12/GNAO1/ATP6V1B2/CTNNB1/CDH2/TOLLIP/GNG7/FERMT2/SOCS3/CTNNA1/PIK3C2A/GNB4/GNAS/VAC14/RNF10/CDH4/DTNA/UVRAG/BECN1/WDR45/GNAQ/SOCS2/ESYT1/VPS13D/CDH11/SNX16/ATP6V1A/JAK1/STAC/GNA13/COQ7/ATP6V1D/MYD88/GNAI3/USP8/WIPI1",41
"GO:0001891","CC","GO:0001891","phagocytic cup","10/2390","28/19886",0.00104011669188591,0.00573312320567513,0.00376631728430266,"SYT11/RAB31/SNX5/TRIP10/ARHGAP12/TLR4/PIP5K1C/ANXA1/CDC42SE2/MCOLN1",10
"GO:0045334","CC","GO:0045334","clathrin-coated endocytic vesicle","22/2390","92/19886",0.00109817413065498,0.00600509504778792,0.00394498643426599,"SCARB2/EGFR/SLC2A8/AP2M1/LMBRD1/TGOLN2/HBEGF/CLTB/RAB5A/FZD5/M6PR/AP2B1/STON2/APOE/VAMP3/CLTC/MYO6/AP2A1/DVL2/CLTA/VAMP2/TF",22
"GO:0005905","CC","GO:0005905","clathrin-coated pit","19/2390","75/19886",0.0011244390412437,0.00610030314501501,0.00400753243045826,"SORT1/LRP1/LRP10/AP1S2/AP2M1/CLTB/AP2B1/APP/STON2/RAMP2/CLTC/NUMB/MYO6/AP2A1/NECAP2/CLTA/EPS15L1/TF/VLDLR",19
"GO:0031201","CC","GO:0031201","SNARE complex","14/2390","48/19886",0.00114310452461141,0.00611206294155214,0.00401525790981197,"NAPA/VTI1B/STX12/YKT6/SNAP47/VAMP3/STX7/STX17/STX10/STX16/USE1/VAMP2/STX3/NAPG",14
"GO:0005743","CC","GO:0005743","mitochondrial inner membrane","83/2390","497/19886",0.00114434850429641,0.00611206294155214,0.00401525790981197,"CLU/HIGD1A/GATM/CNP/SLC25A18/PINK1/SDHA/CDS2/CRAT/SLC25A23/HSPA9/SLC25A1/TOMM40/SLC25A25/ACADVL/HADHB/SLC25A11/ABCB7/SPHK2/SPNS1/MRPL18/TMEM70/BCL2L1/HADHA/SFXN5/PSEN1/LGALS3/ATAD3A/MRPL4/SPG7/AURKAIP1/SLC27A1/IMMT/CHDH/SLC25A4/GCAT/NDUFV1/MRPS18B/SLC25A39/NDUFS2/MRPL49/MRPL28/SLC41A3/MRPL3/SLC25A43/ACAD9/RDH13/CPT2/COQ10B/NDUFA5/CYP2U1/SLC25A42/OXA1L/PTCD3/SLC25A38/AIFM3/ECSIT/SDHC/MPV17L2/MRPS9/MRPS34/PMPCB/SLC25A12/SDHB/MPV17/MRS2/TMEM242/MRPS2/AFG3L2/UQCRC1/CCDC51/SLC25A32/COQ7/ERAL1/PLA2G4A/PSEN2/AGK/FOXRED1/COX11/SLC25A37/SFXN1/PMPCA/MRPL38",83
"GO:0042641","CC","GO:0042641","actomyosin","19/2390","76/19886",0.00133312818199299,0.00706557936456287,0.0046416608765748,"ZYX/PDLIM5/ACTN1/FERMT2/SORBS1/FAM107A/ILK/FHL3/PXN/TPM3/TPM4/TRIP6/LIMCH1/PALLD/MYL12A/CORO1B/PDLIM2/PDLIM7/ABLIM1",19
"GO:0036019","CC","GO:0036019","endolysosome","10/2390","29/19886",0.00141826316562594,0.00745860334012117,0.00489985400084349,"CTSB/AP2M1/AP2B1/LGMN/CLTC/AP2A1/RNF167/CLTA/SLC15A4/TPCN1",10
"GO:0005797","CC","GO:0005797","Golgi medial cisterna","6/2390","12/19886",0.00145058468443576,0.00745860334012117,0.00489985400084349,"HLA-A/B3GALT6/TMEM59/YIPF2/YIPF6/SLC10A7",6
"GO:0031209","CC","GO:0031209","SCAR complex","6/2390","12/19886",0.00145058468443576,0.00745860334012117,0.00489985400084349,"CYFIP1/WASF2/ABI2/ABI1/BRK1/NCKAP1",6
"GO:1904930","CC","GO:1904930","amphisome membrane","6/2390","12/19886",0.00145058468443576,0.00745860334012117,0.00489985400084349,"CHMP1A/CHMP7/CHMP5/CHMP2A/CHMP4A/CHMP6",6
"GO:0019897","CC","GO:0019897","extrinsic component of plasma membrane","27/2390","126/19886",0.0018923419475984,0.00965795260663184,0.0063446942492578,"GNAI2/CRKL/GNB1/AP2M1/GNA12/GNG12/GNAO1/CTNNB1/CDH2/TOLLIP/GNG7/FERMT2/CTNNA1/GNB4/GNAS/RNF10/CDH4/DTNA/GNAQ/ESYT1/CDH11/JAK1/STAC/GNA13/MYD88/GNAI3/USP8",27
"GO:0005834","CC","GO:0005834","heterotrimeric G-protein complex","11/2390","35/19886",0.00195985211560179,0.00992895667389435,0.00652272762932484,"GNAI2/GNB1/GNA12/GNG12/GNAO1/GNG7/GNB4/GNAS/GNAQ/GNA13/GNAI3",11
"GO:0044233","CC","GO:0044233","mitochondria-associated endoplasmic reticulum membrane","8/2390","21/19886",0.00205712897461185,0.0103457070329019,0.00679650756114555,"CANX/MBOAT7/TOMM40/AHCYL1/BCAP31/TMX2/STX17/SERAC1",8
"GO:0005819","CC","GO:0005819","spindle","72/2390","431/19886",0.00231869751877042,0.011576685437919,0.00760518636972754,"PSRC1/MAP4/TUBB2A/PTP4A1/MAPK1/SIRT2/NEDD9/GEM/PPP2CB/MID1/CALM1/POLDIP2/CHMP1A/SBDS/MAPRE2/CTNNB1/LSM14A/ARL8B/VPS4A/MAPRE1/NGRN/WDR73/HSF1/DYNLT3/MAEA/NEK6/RAD21/TUBB6/APP/WNK1/CHMP7/CDC25B/NEIL2/PPP2CA/ERCC2/NDEL1/CLTC/FLCN/CSNK1D/TMEM9/KAT5/CHMP5/DIDO1/FMN2/CDC14B/PAFAH1B1/POC1B/CAPG/MAP1S/CSNK1A1/CHMP2A/BEX4/E4F1/MTUS1/CHMP4A/NUP62/TUBG2/CIAO1/CKAP5/KIF3A/CLTA/MBIP/MAPRE3/CHMP6/TUBB4B/ANAPC5/NSUN2/HDAC3/EFHC1/RALBP1/TBCK/NCOR1",72
"GO:0008287","CC","GO:0008287","protein serine/threonine phosphatase complex","14/2390","52/19886",0.00264341628610745,0.0131029771304175,0.0086078682546475,"PPP1R15A/PPP2R1A/PPP2CB/PPP1CB/PPP2R2B/PPP1CC/PPP4C/PPP2CA/CNEP1R1/PPP2R5A/TOX4/PPP1CA/PPP2R5C/PPP1R3G",14
"GO:0045178","CC","GO:0045178","basal part of cell","53/2390","301/19886",0.00272504376554752,0.0134111082461589,0.00881029187357469,"NDRG4/MLC1/SLC3A2/LRP1/DAG1/SLC1A3/ADAM9/ADORA1/CD44/PDPN/CD81/NEDD9/SLC6A9/BSG/EGFR/DST/EZR/CTNNB1/FLOT1/CDH2/MSN/HOMER3/CASK/SLC16A1/ATP1A1/SLC4A4/GM2A/SLCO1C1/SLC27A1/ABCC3/ANK2/SLC11A2/SLC38A3/PKD1/WASF2/TJP1/ABCA1/NUMB/SLC26A11/DOCK7/AP2A1/SLC27A5/ITGB4/IQGAP1/SLC41A1/ANXA1/SLC4A2/SLC1A5/ATP2B4/SLC22A4/ATP1B3/SLC31A1/TF",53
"GO:0032580","CC","GO:0032580","Golgi cisterna membrane","21/2390","93/19886",0.00298693743873134,0.0145957439381978,0.00958852630574451,"SORT1/CHPF/CHSY1/GOLPH3/B3GALT6/GALNT2/RAB21/ST3GAL4/B4GALT5/TMEM115/SLC30A7/BCAP31/B4GALT7/APH1A/ATP2C1/SCFD1/TMEM87A/SAR1B/TMED2/SLC30A5/FUT8",21
"GO:0009925","CC","GO:0009925","basal plasma membrane","50/2390","282/19886",0.00305349619762415,0.0148159076067819,0.00973316060028453,"NDRG4/MLC1/SLC3A2/LRP1/DAG1/SLC1A3/ADAM9/ADORA1/CD44/PDPN/CD81/NEDD9/SLC6A9/BSG/EGFR/DST/EZR/CTNNB1/FLOT1/CDH2/MSN/CASK/SLC16A1/ATP1A1/SLC4A4/GM2A/SLCO1C1/SLC27A1/ABCC3/ANK2/SLC38A3/PKD1/WASF2/TJP1/ABCA1/NUMB/SLC26A11/AP2A1/SLC27A5/ITGB4/IQGAP1/SLC41A1/ANXA1/SLC4A2/SLC1A5/ATP2B4/SLC22A4/ATP1B3/SLC31A1/TF",50
"GO:0062023","CC","GO:0062023","collagen-containing extracellular matrix","71/2390","429/19886",0.00314006090667888,0.0151293843685437,0.00993909598727948,"PSAP/TIMP3/CLU/LGALS3BP/IGFBP7/THBS2/SPARCL1/SERPINE2/CTSB/CTSD/DAG1/SERPINA3/SPARC/HTRA1/ELN/PTPRZ1/F3/MATN2/ACHE/ANXA5/CALR/PLSCR1/BGN/SDC2/SERPINB6/DST/EFEMP2/TNC/CDH2/CTSF/NPNT/LAMB2/CASK/SRPX/NTN1/TIMP2/LAMC1/LGALS3/ANXA6/BMP7/FBLN5/CRELD1/CD151/PLOD3/LMAN1/ANGPTL2/COL4A2/APOE/LTBP1/ICAM1/SERPINH1/COL6A1/SSC5D/COLEC12/COL16A1/NDP/ANGPT1/SPON1/ITGB4/AEBP1/ANXA1/LTBP4/BCAM/THBS4/TGFB1I1/COL4A1/HDGF/ANGPT2/RELL2/FREM1/CTSH",71
"GO:0031253","CC","GO:0031253","cell projection membrane","60/2390","352/19886",0.00323468631448029,0.0154770754908119,0.0101675081522407,"SPTBN1/NDRG4/GAP43/GRIA1/ATP6AP2/ADORA1/CD44/SLC20A2/PDPN/TTYH1/SLC1A2/EGFR/RAB8A/SGCE/GNA12/TXNDC15/EZR/ARF6/CTNNB1/MAPRE1/DLC1/SPRY4/MSN/CASK/CLCN3/FERMT2/GPR37L1/CLTB/FAM107A/PIP5K1A/SPRY2/PDE4A/RHOA/SLC11A2/GPI/EPS8/ITGAV/PKD1/AKT2/ATP1B2/MXRA8/KANK1/EHD1/PIP5K1C/MYO6/AIF1L/IQCE/MFSD10/ARPC2/BBS2/SLC7A11/DMD/GNA13/ARPC1A/TWF1/NCKAP1/TMEM231/ARL13B/TLN1/VASP",60
"GO:0031594","CC","GO:0031594","neuromuscular junction","18/2390","76/19886",0.00334357385812876,0.0158877406086256,0.0104372904464274,"SERPINE2/GRIA1/CRKL/ACHE/PRKAR1A/SV2A/LAMB2/CRK/PSEN1/NLGN1/APP/DNAJA3/DLGAP4/F2R/PRKACA/SYNGR2/DNAJC5/PSEN2",18
"GO:0031143","CC","GO:0031143","pseudopodium","7/2390","18/19886",0.0034228329118108,0.0159346748394435,0.0104681234144996,"CNP/MAPK1/CAPN2/ACTN1/MSN/ACTN4/MAPK3",7
"GO:0031527","CC","GO:0031527","filopodium membrane","7/2390","18/19886",0.0034228329118108,0.0159346748394435,0.0104681234144996,"GAP43/PDPN/TTYH1/ARF6/ITGAV/DMD/VASP",7
"GO:0043034","CC","GO:0043034","costamere","7/2390","18/19886",0.0034228329118108,0.0159346748394435,0.0104681234144996,"DAG1/ANK2/SDC4/SYNM/PLEC/DMD/VCL",7
"GO:0016607","CC","GO:0016607","nuclear speck","69/2390","417/19886",0.00357279058999181,0.0165211591711702,0.0108534083623912,"LMNA/FTO/ASCC2/NAMPT/STK17A/APEX1/SGK1/AKAP8L/GADD45A/PRPF31/PSKH1/ATP6V0A1/PRPF6/NEK6/FAM107A/NFKBIZ/PIP5K1A/ALKBH5/HIF1A/HDAC5/PPP1CC/TARDBP/ARL6IP4/SRSF5/GCAT/PIN1/WTAP/HIPK1/ZC3H14/BCLAF1/EIF4E/CD2BP2/THOC2/EPAS1/PRPF40A/CLK3/ATPAF2/AAGAB/RUFY1/PRKACA/MEOX2/SPOP/UHMK1/METTL3/RBM10/SLU7/CSNK1A1/SRPK2/BNIP3L/LHPP/ATXN2L/SDCBP2/SF3B2/UNC45A/SRSF8/SRP54/GTF2H2/SF3A3/PARN/TRIP12/ZC3H18/ITPKC/THOC6/RNPS1/RBM19/SMU1/KAZN/SRSF4/NXF1",69
"GO:0000138","CC","GO:0000138","Golgi trans cisterna","5/2390","10/19886",0.00373148445026682,0.0170264422929393,0.0111853489969657,"GCC1/TMEM59/YIPF2/SGMS1/YIPF6",5
"GO:0008303","CC","GO:0008303","caspase complex","5/2390","10/19886",0.00373148445026682,0.0170264422929393,0.0111853489969657,"PIGT/CAPN2/GPAA1/CAPN1/PIGK",5
"GO:0031234","CC","GO:0031234","extrinsic component of cytoplasmic side of plasma membrane","17/2390","71/19886",0.00379866350974617,0.0171534148663981,0.0112687623444369,"GNAI2/GNB1/GNA12/GNG12/GNAO1/GNG7/FERMT2/GNB4/GNAS/DTNA/GNAQ/ESYT1/JAK1/STAC/GNA13/MYD88/GNAI3",17
"GO:0098845","CC","GO:0098845","postsynaptic endosome","6/2390","14/19886",0.00380910373666024,0.0171534148663981,0.0112687623444369,"CLSTN1/ARC/STX12/RAB4A/RAB5A/ZDHHC2",6
"GO:1903293","CC","GO:1903293","phosphatase complex","14/2390","54/19886",0.00385348469823034,0.0172405906303942,0.0113260315805813,"PPP1R15A/PPP2R1A/PPP2CB/PPP1CB/PPP2R2B/PPP1CC/PPP4C/PPP2CA/CNEP1R1/PPP2R5A/TOX4/PPP1CA/PPP2R5C/PPP1R3G",14
"GO:0036452","CC","GO:0036452","ESCRT complex","9/2390","28/19886",0.00419393133931543,0.0186427012437957,0.0122471339620077,"HGS/CHMP1A/UBAP1/TSG101/CHMP7/UEVLD/CHMP2A/CHMP4A/CHMP6",9
"GO:0005604","CC","GO:0005604","basement membrane","20/2390","90/19886",0.00449354133185723,0.0198464742157028,0.0130379404365628,"TIMP3/THBS2/DAG1/SPARC/ACHE/DST/EFEMP2/TNC/NPNT/LAMB2/CASK/NTN1/LAMC1/CD151/COL4A2/ITGB4/THBS4/COL4A1/RELL2/FREM1",20
"GO:1904724","CC","GO:1904724","tertiary granule lumen","14/2390","55/19886",0.00460872234528251,0.020225539464329,0.0132869635164028,"CTSD/B2M/CST3/SPTAN1/CYFIP1/TIMP2/ALDOC/GOLGA7/ASAH1/ALDOA/QSOX1/GSDMD/TNFAIP6/CTSH",14
"GO:0033017","CC","GO:0033017","sarcoplasmic reticulum membrane","12/2390","44/19886",0.00464684834040292,0.0202637880160608,0.0133120905154781,"ASPH/CAMK2B/CAMK2D/ATP2A2/FKBP1A/SLC30A7/REEP5/RYR3/TMEM109/CAMK2G/CASQ1/TMEM38B",12
"GO:0030427","CC","GO:0030427","site of polarized growth","33/2390","173/19886",0.00470379811763719,0.0203831251764278,0.0133904878555709,"CNR1/NDRG2/FEZ1/GAP43/KLC1/PINK1/SIRT2/HSP90AB1/CYTH2/SIGMAR1/COPA/STMN3/PREX1/CYFIP1/PSEN1/EXOC7/APP/MYO5A/EPS8/TWF2/EXOC4/EXOC3/DOCK7/USP9X/COTL1/PAFAH1B1/ABI1/IQGAP1/PALLD/SYAP1/STX3/PSEN2/FLNA",33
"GO:0005643","CC","GO:0005643","nuclear pore","21/2390","97/19886",0.00504322433962082,0.0215824942235947,0.0141784012163253,"XPOT/CHMP1A/VPS4A/NUTF2/MVP/CHMP7/CHMP5/SNUPN/AGFG1/KPNA4/EIF5A/CHMP2A/SEH1L/CHMP4A/NUP62/CHMP6/RANBP1/KPNA1/KPNA3/SEC13/NXF1",21
"GO:0005902","CC","GO:0005902","microvillus","21/2390","97/19886",0.00504322433962082,0.0215824942235947,0.0141784012163253,"CLIC4/CD44/PDPN/CNP/ATP6V1B2/EZR/CTNNB1/MSN/WWOX/ITGAV/STARD10/IQGAP2/EXOC4/RDX/MYO6/ANGPT1/FMN2/ATP6V1A/BBS2/SLC7A11/CD302",21
"GO:0044232","CC","GO:0044232","organelle membrane contact site","13/2390","50/19886",0.00512677092880221,0.0218045998144736,0.0143243112370692,"CANX/MBOAT7/TOMM40/AHCYL1/STARD3NL/IMMT/BCAP31/MOSPD2/TMX2/STX17/SACM1L/STARD3/SERAC1",13
"GO:0035861","CC","GO:0035861","site of double-strand break","19/2390","85/19886",0.00517148534386056,0.0218598368215946,0.0143605986300293,"LMNA/IFFO1/ARPC5/SMARCA5/ARPC4/ACTR3/NBN/KAT5/PHF1/ATF2/VCP/PARP3/ARPC2/HUS1/SMARCAD1/ARPC1A/SAMHD1/SMARCAL1/PARP1",19
"GO:0030125","CC","GO:0030125","clathrin vesicle coat","10/2390","34/19886",0.00529678602836395,0.0221180943851076,0.0145302583234226,"AP1S2/AP2M1/AP1M1/CLTB/AP2B1/STON2/CLTC/AP2A1/NECAP2/CLTA",10
"GO:0090543","CC","GO:0090543","Flemming body","10/2390","34/19886",0.00529678602836395,0.0221180943851076,0.0145302583234226,"ARF6/VPS4A/EXOC7/TSG101/EXOC4/EXOC1/RALA/IST1/CAPG/NUP62",10
"GO:0030426","CC","GO:0030426","growth cone","32/2390","168/19886",0.00543660431126949,0.0225651829546065,0.0148239686356746,"CNR1/NDRG2/FEZ1/GAP43/KLC1/PINK1/SIRT2/HSP90AB1/CYTH2/SIGMAR1/COPA/STMN3/PREX1/CYFIP1/PSEN1/EXOC7/APP/MYO5A/EPS8/TWF2/EXOC4/EXOC3/DOCK7/USP9X/PAFAH1B1/ABI1/IQGAP1/PALLD/SYAP1/STX3/PSEN2/FLNA",32
"GO:0035770","CC","GO:0035770","ribonucleoprotein granule","47/2390","270/19886",0.00568164941910277,0.0234410565854,0.015399364955652,"HNRNPK/NCL/SQSTM1/ACTB/CAPRIN1/YTHDF1/ARC/SYNE1/STAU1/G3BP1/LSM14A/DDX1/G3BP2/HSF1/FASTK/ZFP36/CIRBP/TBRG4/NFKBIZ/PUM1/SAMD4A/TARDBP/PNRC2/STAU2/SAMD4B/CPEB1/EIF4E/LARP4/UBAP2L/ZNFX1/CSDE1/VCP/IQGAP1/UHMK1/DCP1B/OGFOD1/ATXN2L/EIF2S1/PSMC2/PNRC1/UPF1/DCP1A/NSUN2/ISG20/FASTKD5/CTSH/NXF1",47
"GO:0090734","CC","GO:0090734","site of DNA damage","24/2390","117/19886",0.0058563392374838,0.0240179627061092,0.0157783575947245,"LMNA/CBX5/EXD2/IFFO1/ARPC5/SMARCA5/ARPC4/ACTR3/PARP9/NBN/RPA1/KAT5/PHF1/ATF2/VCP/PARP3/ARPC2/HUS1/XPC/SMARCAD1/ARPC1A/SAMHD1/SMARCAL1/PARP1",24
"GO:0030669","CC","GO:0030669","clathrin-coated endocytic vesicle membrane","17/2390","74/19886",0.0059415769316605,0.0242233521060005,0.0159132860829275,"SCARB2/EGFR/SLC2A8/AP2M1/TGOLN2/HBEGF/RAB5A/FZD5/M6PR/AP2B1/STON2/APOE/VAMP3/CLTC/AP2A1/VAMP2/TF",17
"GO:0000815","CC","GO:0000815","ESCRT III complex","5/2390","11/19886",0.00616834317444532,0.0247092351580978,0.016232482038014,"CHMP1A/CHMP7/CHMP2A/CHMP4A/CHMP6",5
"GO:0002178","CC","GO:0002178","palmitoyltransferase complex","5/2390","11/19886",0.00616834317444532,0.0247092351580978,0.016232482038014,"ZDHHC9/GOLGA7/SPTSSA/SPTLC2/SPTSSB",5
"GO:0005832","CC","GO:0005832","chaperonin-containing T-complex","5/2390","11/19886",0.00616834317444532,0.0247092351580978,0.016232482038014,"CCT3/CCT6A/TCP1/CCT5/CCT4",5
"GO:0036020","CC","GO:0036020","endolysosome membrane","7/2390","20/19886",0.00671679355027229,0.0267506980123561,0.0175736004053367,"AP2M1/AP2B1/CLTC/AP2A1/RNF167/CLTA/SLC15A4",7
"GO:0016529","CC","GO:0016529","sarcoplasmic reticulum","17/2390","75/19886",0.00684262419751816,0.0270907142202561,0.0177969706129557,"CALR/ASPH/CAMK2B/CAMK2D/ATP2A2/FKBP1A/RASD1/SLC30A7/REEP5/RYR3/CALU/TMEM109/CAMK2G/POMT1/THBS4/CASQ1/TMEM38B",17
"GO:0070820","CC","GO:0070820","tertiary granule","31/2390","164/19886",0.00688080549861367,0.0270907142202561,0.0177969706129557,"LAMP2/CTSD/ATP6AP2/B2M/CD59/SERPINB6/CST3/CD47/SIRPA/ATP6V0A1/SPTAN1/LAMTOR1/CYFIP1/TIMP2/NRAS/ALDOC/GOLGA7/LGALS3/RHOA/ASAH1/ALDOA/STX7/ANO6/ADAM10/HGSNAT/GAA/QSOX1/GSDMD/TNFAIP6/CTSH/RAB14",31
"GO:0005790","CC","GO:0005790","smooth endoplasmic reticulum","9/2390","30/19886",0.00696103581617047,0.0272508731667128,0.0179021854124001,"CALR/TTYH1/ERP29/PGRMC1/PSEN1/APP/STX17/RYR3/CASQ1",9
"GO:0005874","CC","GO:0005874","microtubule","74/2390","467/19886",0.00771438114668475,0.030029427175513,0.0197275283560776,"PSRC1/FEZ1/MAP4/DPYSL2/TUBB2A/KLC1/SIRT2/DYNC1LI2/DYNC1H1/MID1/CALM1/DST/CHMP1A/MAPRE2/MAPRE1/PBXIP1/REEP2/DYNLT3/RNF4/NEK6/SNTB2/CASP1/CCT3/MAP1LC3A/APPBP2/TUBB6/SYBU/CLIP2/HDAC6/SPRY2/TUBA1C/STAU2/KLC4/DPP9/TTLL7/KIFC3/BICD1/CHMP7/FBXW11/CCT6A/NDEL1/CLTC/TCP1/CSNK1D/KLC2/KIF13B/TBCE/CHMP5/SRPRB/BAIAP2/MAP1LC3B/PAFAH1B1/TBCB/MAP1S/IQGAP1/CHMP2A/BEX4/MTUS1/CCT5/CCT4/TUBE1/CHMP4A/KIF1B/TUBG2/CKAP5/GABARAPL1/KIF3A/KIF5B/MAPRE3/CHMP6/DNAL4/TUBB4B/CDK5RAP3/EFHC1",74
"GO:0030127","CC","GO:0030127","COPII vesicle coat","6/2390","16/19886",0.008217253536722,0.0316295401497288,0.0207787063851247,"SEC23B/TMED7/PEF1/SAR1B/SEC23A/SEC13",6
"GO:0045239","CC","GO:0045239","tricarboxylic acid cycle enzyme complex","6/2390","16/19886",0.008217253536722,0.0316295401497288,0.0207787063851247,"IDH3B/IDH3G/BCKDK/IDH3A/DLST/OGDH",6
"GO:0002102","CC","GO:0002102","podosome","9/2390","31/19886",0.00878287969199861,0.033618911709928,0.0220856039038562,"HNRNPK/GSN/WDR1/SH3GL1/TJP1/TPM4/PALLD/VCL/AFAP1L1",9
